date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:41:51	688864/688864	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2013:41:49%20GMT	https://www.bellamaison.com/aydinlatma/metal-avize-sarkit/?page=5	www.bellamaison.com/aydinlatma/metal-avize-sarkit/indexaf4d.html	(from https://www.bellamaison.com/aydinlatma/metal-avize-sarkit/?page=4)
16:41:51	1258269/1258269	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2013:41:49%20GMT	https://www.bellamaison.com/aydinlatma/avize-sarkit/?page=5	www.bellamaison.com/aydinlatma/avize-sarkit/indexaf4d.html	(from https://www.bellamaison.com/aydinlatma/avize-sarkit/?page=4)
16:41:52	799964/799964	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2013:41:50%20GMT	https://www.bellamaison.com/aydinlatma/lambader/?page=5	www.bellamaison.com/aydinlatma/lambader/indexaf4d.html	(from https://www.bellamaison.com/aydinlatma/lambader/?page=4)
16:41:53	1680896/1680896	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2013:41:51%20GMT	https://www.bellamaison.com/aydinlatma/abajur/?page=5	www.bellamaison.com/aydinlatma/abajur/indexaf4d.html	(from https://www.bellamaison.com/aydinlatma/abajur/?page=4)
16:41:54	408557/408557	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2013:41:52%20GMT	https://www.bellamaison.com/aydinlatma/polyester-plastik-abajur/?page=5	www.bellamaison.com/aydinlatma/polyester-plastik-abajur/indexaf4d.html	(from https://www.bellamaison.com/aydinlatma/polyester-plastik-abajur/?page=4)
16:41:55	1374707/1374707	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2013:41:52%20GMT	https://www.bellamaison.com/aydinlatma/?page=7	www.bellamaison.com/aydinlatma/index235c.html	(from https://www.bellamaison.com/aydinlatma/?page=6)
16:41:55	995695/995695	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2013:41:54%20GMT	https://www.bellamaison.com/aydinlatma/avize-sarkit/?page=6	www.bellamaison.com/aydinlatma/avize-sarkit/indexc575.html	(from https://www.bellamaison.com/aydinlatma/avize-sarkit/?page=5)
16:41:56	1586944/1586944	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2013:41:56%20GMT	https://www.bellamaison.com/aydinlatma/abajur/?page=6	www.bellamaison.com/aydinlatma/abajur/indexc575.html	(from https://www.bellamaison.com/aydinlatma/abajur/?page=5)
16:41:57	1506572/1506572	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2013:41:56%20GMT	https://www.bellamaison.com/aydinlatma/?page=8	www.bellamaison.com/aydinlatma/indexfdfa.html	(from https://www.bellamaison.com/aydinlatma/?page=7)
16:41:58	1015603/1015603	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2013:41:57%20GMT	https://www.bellamaison.com/aydinlatma/abajur/?page=7	www.bellamaison.com/aydinlatma/abajur/index235c.html	(from https://www.bellamaison.com/aydinlatma/abajur/?page=6)
16:41:58	1516045/1516045	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2013:41:58%20GMT	https://www.bellamaison.com/aydinlatma/?page=9	www.bellamaison.com/aydinlatma/index0b08.html	(from https://www.bellamaison.com/aydinlatma/?page=8)
16:42:00	1627858/1627858	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2013:42:00%20GMT	https://www.bellamaison.com/aydinlatma/?page=10	www.bellamaison.com/aydinlatma/index1448.html	(from https://www.bellamaison.com/aydinlatma/?page=9)
16:42:01	1643169/1643169	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2013:42:01%20GMT	https://www.bellamaison.com/aydinlatma/?page=11	www.bellamaison.com/aydinlatma/index1c8b.html	(from https://www.bellamaison.com/aydinlatma/?page=10)
16:42:04	1525973/1525973	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2013:42:04%20GMT	https://www.bellamaison.com/aydinlatma/?page=12	www.bellamaison.com/aydinlatma/indexce37.html	(from https://www.bellamaison.com/aydinlatma/?page=11)
16:42:06	1486679/1486679	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2013:42:06%20GMT	https://www.bellamaison.com/aydinlatma/?page=13	www.bellamaison.com/aydinlatma/index8c93.html	(from https://www.bellamaison.com/aydinlatma/?page=12)
16:42:07	1518067/1518067	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2013:42:07%20GMT	https://www.bellamaison.com/aydinlatma/?page=14	www.bellamaison.com/aydinlatma/indexa7f1.html	(from https://www.bellamaison.com/aydinlatma/?page=13)
16:42:08	1563602/1563602	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2013:42:08%20GMT	https://www.bellamaison.com/aydinlatma/?page=15	www.bellamaison.com/aydinlatma/index5760.html	(from https://www.bellamaison.com/aydinlatma/?page=14)
16:42:09	1687148/1687148	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2013:42:09%20GMT	https://www.bellamaison.com/aydinlatma/?page=16	www.bellamaison.com/aydinlatma/index42a7.html	(from https://www.bellamaison.com/aydinlatma/?page=15)
16:42:11	1605961/1605961	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2013:42:11%20GMT	https://www.bellamaison.com/aydinlatma/?page=17	www.bellamaison.com/aydinlatma/index5c43.html	(from https://www.bellamaison.com/aydinlatma/?page=16)
16:42:13	1053032/1053032	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Feb%202025%2013:42:13%20GMT	https://www.bellamaison.com/aydinlatma/?page=18	www.bellamaison.com/aydinlatma/index9683.html	(from https://www.bellamaison.com/aydinlatma/?page=17)
